이름,병원종류,영업시간,전화번호
화목한의원,한의원,"금
09:00 - 19:00
12:30 - 14:00 휴게시간
토
09:00 - 14:00
일
정기휴무 (매주 일요일)
월
09:00 - 20:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 19:00
12:30 - 14:00 휴게시간
목
09:00 - 20:00
12:30 - 14:00 휴게시간",051-311-3135
편한의원,가정의학과,,No phone number available
좋은삼선병원 스포츠운동치료센터,병원부속시설,"금
09:00 - 17:00
12:30 - 13:30 휴게시간
토
09:00 - 13:00
일
정보없음
월
09:00 - 18:00
12:30 - 13:30 휴게시간
화
09:00 - 17:00
12:30 - 13:30 휴게시간
수
09:00 - 17:00
12:30 - 13:30 휴게시간
목
09:00 - 17:00
12:30 - 13:30 휴게시간
접기",051-310-9535
이재화치과의원,치과,,No phone number available
동인요양병원 원무과,요양병원,,051-329-9008
부영치과의원,치과,"금
정기휴무 (매주 금요일)
토
09:30 - 12:00
일
정기휴무 (매주 일요일)
월
09:30 - 17:30
화(6/6)
현충일 휴무
수
09:30 - 12:00
목
09:30 - 17:30",051-320-6875
무림한의원,한의원,"금
10:00 - 18:00
12:00 - 13:30 휴게시간
토
정보없음
일
정보없음
월
10:00 - 18:00
12:00 - 13:30 휴게시간
화
10:00 - 18:00
12:00 - 13:30 휴게시간
수
10:00 - 18:00
12:00 - 13:30 휴게시간
목
10:00 - 18:00
12:00 - 13:30 휴게시간",051-313-7575
박찬석치과의원,치과,"금
10:00 - 18:00
13:00 - 14:30 휴게시간
토
10:00 - 12:30
일
정기휴무 (매주 일요일)
월
10:00 - 18:00
13:00 - 14:30 휴게시간
화(6/6)
현충일 휴무
수
10:00 - 18:00
13:00 - 14:30 휴게시간
목
10:00 - 18:00
13:00 - 14:30 휴게시간",051-323-6596
용운선원요양병원,요양병원,,No phone number available
새한빛병원,"병원,의원",,No phone number available
좋은부산요양병원별관,병원부속시설,,No phone number available
부산보훈병원재활체육관,병원부속시설,,No phone number available
연세시병원,"병원,의원",,No phone number available
현백요양병원,요양병원,,No phone number available
엄궁유일병원,"병원,의원",,No phone number available
부산보훈병원 선별진료소,선별진료소,"금
08:30 - 17:30
토
정기휴무 (매주 토요일)
일
정기휴무 (매주 일요일)
월
08:30 - 17:30
화(6/6)
현충일 휴무
수
08:30 - 17:30
목
08:30 - 17:30",051-601-6000
정선한의원,한의원,"금
정기휴무 (매주 금요일)
토
정기휴무 (매주 토요일)
일
정기휴무 (매주 일요일)
월
10:30 - 18:00
화(6/6)
현충일 휴무
수
10:30 - 18:00
목
10:30 - 18:00",051-304-3819
부산보훈병원동관동,병원부속시설,,No phone number available
다남한의원,한의원,,051-305-1074
부산보훈병원별관동,병원부속시설,,No phone number available
좋은삼선병원 선별진료소,선별진료소,"금
09:00 - 16:00
토
09:00 - 12:00
일
정기휴무 (매주 일요일)
월
09:00 - 16:00
화(6/6)
현충일 휴무
수
09:00 - 16:00
목
09:00 - 16:00",051-310-9205
모라중앙치과의원,치과,"금
09:30 - 18:30
12:30 - 14:00 휴게시간
토
09:30 - 12:30
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:30
12:30 - 14:00 휴게시간
목
09:30 - 18:30
12:30 - 14:00 휴게시간",No phone number available
부산보훈병원본관동,병원부속시설,,No phone number available
좋은삼선병원 인공신장센터,병원부속시설,,No phone number available
미래여성병원,산부인과,"금
09:00 - 17:00
13:00 - 14:00 휴게시간
토
09:05 - 13:00
일
10:00 - 13:00
월
09:00 - 18:00
13:00 - 14:00 휴게시간
화
09:00 - 17:00
13:00 - 14:00 휴게시간
수
09:00 - 17:00
13:00 - 14:00 휴게시간
목
09:00 - 17:00
13:00 - 14:00 휴게시간",051-890-9999
삼육부산병원,종합병원,"금
08:30 - 12:30
토
정기휴무 (매주 토요일)
일
08:30 - 17:30
12:30 - 13:30 휴게시간
월
08:30 - 17:30
12:30 - 13:30 휴게시간
화(6/6)
현충일 휴무
수
08:30 - 17:30
12:30 - 13:30 휴게시간
목
08:30 - 17:30
12:30 - 13:30 휴게시간",1566-3675
열린이비인후과의원,이비인후과,"금
09:00 - 18:30
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:30
13:00 - 14:00 휴게시간
목
09:00 - 18:30
13:00 - 14:00 휴게시간",051-334-8899
미래로병원,산부인과,,051-330-5000
선내과의원,내과,"금
08:30 - 18:00
13:00 - 14:00 휴게시간
토
08:30 - 12:00
일
정기휴무 (매주 일요일)
월
08:30 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
08:30 - 18:00
13:00 - 14:00 휴게시간
목
08:30 - 18:00
13:00 - 14:00 휴게시간",051-898-2233
미래연합소아청소년과의원,소아청소년과,"금
09:00 - 20:00
12:30 - 14:00 휴게시간
17:30 - 18:00 휴게시간
토
09:00 - 13:00
일
09:00 - 13:00
월
09:00 - 20:00
12:30 - 14:00 휴게시간
17:30 - 18:00 휴게시간
화(6/6)
현충일09:00 - 13:00
수
09:00 - 20:00
12:30 - 14:00 휴게시간
17:30 - 18:00 휴게시간
목
09:00 - 20:00
12:30 - 14:00 휴게시간
17:30 - 18:00 휴게시간
접기",051-890-7520
큐병원,"병원,의원",,051-207-4343
올리브피부과의원,피부과,"금
09:30 - 19:00
13:00 - 14:00 휴게시간
토
09:30 - 14:30
일
정기휴무 (매주 일요일)
월
09:30 - 19:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 19:00
13:00 - 14:00 휴게시간
목
09:30 - 19:00
13:00 - 14:00 휴게시간",0507-1406-3344
피브엔의원,피부과,"금
10:00 - 19:30
13:00 - 14:00 휴게시간
토
09:00 - 15:00
일
정기휴무 (매주 일요일)
월
10:00 - 19:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
10:00 - 19:30
13:00 - 14:00 휴게시간
목
10:00 - 19:30
13:00 - 14:00 휴게시간",051-892-0005
인제대학교부산백병원,종합병원,"금
08:00 - 17:00
12:00 - 13:30 휴게시간
토
08:00 - 12:00
일
정기휴무 (매주 일요일)
월
08:00 - 17:00
12:00 - 13:30 휴게시간
화
08:00 - 17:00
12:00 - 13:30 휴게시간
수
08:00 - 17:00
12:00 - 13:30 휴게시간
목
08:00 - 17:00
12:00 - 13:30 휴게시간",051-890-6114
윤종주정형외과 조현정내과의원,정형외과,,051-714-7105
